player_id,player_name,player_position,team_name,n_events,n_passes,n_carries,n_takeons,dos_mean,dos_median,dos_pos_rate,dos_p95,awareness_mean,detection_delay_mean_s,xt_delta_mean,xt_delta_sum,xt_origin_mean,ddef_3s_mean,biaxial_mean,n_wrongfooted_mean,pct_nearest_blind,diag_share,fwd_share,side_share,success_rate,back_line_break_rate
DFL-OBJ-J01UD5,L. Karl,ZO,FC Bayern München,78,55,21,2,0.014395189079836581,0.01323076951339285,0.9615384615384616,0.03402342662836327,0.4458065502704814,0.15439334293465387,-9.792293073828416e-05,-0.007637988597586165,0.02231850958741715,3.9997855092918244,0.447316517469653,1.5,0.2894736842105263,0.1794871794871795,0.02564102564102564,0.7948717948717948,0.7051282051282052,0.01282051282051282
DFL-OBJ-0001EA,R. Khedira,HL,1. FC Union Berlin,39,29,8,2,0.014257298383869226,0.0106537387193929,0.9487179487179487,0.04130965019250987,0.4315481235005574,0.14184955545806166,-0.0049531793651852625,-0.19317399524222523,0.01900595538947274,4.2855858400058855,0.3829574994588711,2.1538461538461537,0.35135135135135137,0.38461538461538464,0.3076923076923077,0.3076923076923077,0.46153846153846156,0.05128205128205128
DFL-OBJ-J01KAH,A. Pavlović,DML,FC Bayern München,211,181,29,1,0.01423316119851647,0.0128502420148149,0.957345971563981,0.0346478946402713,0.4595858249050166,0.13784703538592982,0.0003670214682599828,0.07744152980285637,0.018361286043880473,3.791722152520124,0.45504695028160147,1.7298578199052133,0.2714285714285714,0.2796208530805687,0.07582938388625593,0.6445497630331753,0.8436018957345972,0.0
DFL-OBJ-J01VX4,Hugo Larsson,DMZ,Eintracht Frankfurt,79,69,9,1,0.014144512954247406,0.0116671729176863,0.9620253164556962,0.04182994462987979,0.46938970988807927,0.14305315547355643,-0.00184558065006701,-0.1458008713552938,0.015620197982956573,4.196939502834753,0.40668390581421826,2.0253164556962027,0.24358974358974358,0.2911392405063291,0.17721518987341772,0.5316455696202531,0.7341772151898734,0.0
DFL-OBJ-J01R3R,Michael Olise,ORM,FC Bayern München,255,184,64,7,0.014137145512691504,0.0121984776492592,0.9490196078431372,0.037323646575977185,0.4592803920743226,0.15463332916665412,-0.0022259717684157765,-0.567622800946023,0.025461243642196003,3.841871931797095,0.43190326520852823,1.7843137254901962,0.3024193548387097,0.24313725490196078,0.12941176470588237,0.6274509803921569,0.6,0.0196078431372549
DFL-OBJ-J00ZZ3,Harry Kane,STZ,FC Bayern München,112,79,29,4,0.014111378336365185,0.0118844829209702,0.9732142857142857,0.035046375532586556,0.4247398226168677,0.1365275554825339,-0.00011283919040695334,-0.012637989325578775,0.022805826537850255,4.628376274229163,0.42060036021874175,1.7142857142857142,0.42592592592592593,0.29464285714285715,0.11607142857142858,0.5892857142857143,0.6517857142857143,0.07142857142857142
DFL-OBJ-J01TPA,Jean-Mattéo Bahoya,OLM,Eintracht Frankfurt,57,37,16,4,0.014062657429042063,0.0112398821800103,0.8421052631578947,0.047501304095014,0.41827246393887707,0.1582012618470589,-0.0010162884604612633,-0.057928442246292004,0.018604215286536885,4.80612385473629,0.4071622105361021,1.3508771929824561,0.2830188679245283,0.17543859649122806,0.12280701754385964,0.7017543859649122,0.5964912280701754,0.0
DFL-OBJ-0027FW,Oliver Burke,STR,1. FC Union Berlin,32,18,11,3,0.0140057817614329,0.00898313293813705,0.84375,0.043665918550688576,0.4562955369724895,0.1321703156434311,0.005788341913519744,0.1852269412326318,0.02445614872581907,5.980095064121029,0.4493052320396913,1.5,0.20689655172413793,0.21875,0.25,0.53125,0.5,0.0
DFL-OBJ-00278S,Serhou Guirassy,STZ,Borussia Dortmund,34,24,8,2,0.013860897701602364,0.011134322026626,0.9117647058823529,0.03513135366345134,0.4573549953285655,0.13658616703165466,0.004165629201079597,0.1416313928367063,0.026771001113518097,5.500866419953462,0.4256991935886536,1.3823529411764706,0.25,0.2647058823529412,0.14705882352941177,0.5882352941176471,0.7352941176470589,0.029411764705882353
DFL-OBJ-J01G5D,L. Assignon,DRM,VfB Stuttgart,57,45,10,2,0.013740085852672427,0.0126468890759331,0.9122807017543859,0.03930310149394931,0.38812017900732854,0.18897051775401763,0.000258405059868607,0.014729088412510598,0.015751054434084345,3.648003509910495,0.39617803707094007,1.912280701754386,0.2909090909090909,0.2982456140350877,0.17543859649122806,0.5263157894736842,0.7368421052631579,0.0
DFL-OBJ-002GJN,R. Dōan,ORM,Eintracht Frankfurt,99,67,23,9,0.013431027810044481,0.0118406448815417,0.9292929292929293,0.030323194545031313,0.47801004413511955,0.15757777486322377,-1.2989674292223118e-05,-0.0012859777549300887,0.022469767889013382,3.7977954559771607,0.4483186085395886,1.595959595959596,0.3111111111111111,0.30303030303030304,0.09090909090909091,0.6060606060606061,0.6464646464646465,0.020202020202020204
DFL-OBJ-0027T1,K. Laimer,RV,FC Bayern München,243,189,52,2,0.013373270050842207,0.0114741349684709,0.9218106995884774,0.03604077208718535,0.4523265118977918,0.14378350645005505,-0.0014108579815610483,-0.34283848951933477,0.021370947736635733,3.933017478826818,0.4581502304658698,1.3868312757201646,0.1991701244813278,0.32098765432098764,0.19753086419753085,0.48148148148148145,0.6707818930041153,0.00411522633744856
DFL-OBJ-J01FRO,Fábio Vieira,RA,Hamburger SV,30,21,8,1,0.013051552062777702,0.0120307522748801,0.9333333333333333,0.03079848228507739,0.4282403122526239,0.14323960346322145,0.0019987191825562,0.059961575476686,0.020062159071319155,4.2185457367063615,0.4413123287589391,2.066666666666667,0.4482758620689655,0.3,0.13333333333333333,0.5666666666666667,0.6333333333333333,0.03333333333333333
DFL-OBJ-0002F5,Joshua Kimmich,DMR,FC Bayern München,457,351,103,3,0.012903946810482389,0.0113682491047122,0.9562363238512035,0.033671014015795704,0.45245766802959436,0.14074010068810433,0.001092519128031897,0.49928124151057696,0.0175248908668815,3.9111460975848207,0.4265655294644351,1.512035010940919,0.31057268722466963,0.35667396061269147,0.1422319474835886,0.5010940919037199,0.7221006564551422,0.030634573304157548
DFL-OBJ-J01RF2,B. El Khannouss,OHL,VfB Stuttgart,69,51,18,0,0.012874822991715622,0.0096838633708586,0.9710144927536232,0.03587343802340913,0.4680632183236526,0.12976200313236486,-1.2343994456888836e-05,-0.0008517356175253296,0.01953176685566859,4.584766764669591,0.4668838689011929,1.7246376811594204,0.3188405797101449,0.3188405797101449,0.17391304347826086,0.5072463768115942,0.5797101449275363,0.014492753623188406
DFL-OBJ-000280,J. Brandt,OHR,Borussia Dortmund,34,28,5,1,0.012196364341391522,0.008735414818263149,0.9411764705882353,0.03162283981796941,0.4319260568182112,0.14486700116642917,-0.0017354633908668253,-0.05900575528947206,0.019975892291158436,5.347788221300142,0.3680207393037551,1.7352941176470589,0.30303030303030304,0.4117647058823529,0.14705882352941177,0.4411764705882353,0.5294117647058824,0.058823529411764705
DFL-OBJ-0028P2,Frederik Rønnow,TW,1. FC Union Berlin,98,69,29,0,0.012055454051928732,0.00472456136624915,0.9387755102040817,0.039081871148866174,0.2854673704192492,0.2061990537242789,-0.002432678157147582,-0.23840245940046303,0.009907325547730095,4.585387548882227,0.44097645784126366,3.1122448979591835,0.5816326530612245,0.32653061224489793,0.5408163265306123,0.1326530612244898,0.29591836734693877,0.0
DFL-OBJ-J01G5F,W. Omari,IVR,Hamburger SV,55,38,17,0,0.011919418094899914,0.0108152918215547,1.0,0.030309022716063144,0.41317820144298933,0.1648430405482685,0.00015429689952120308,0.00848632947366617,0.011302000627508585,4.464467898890994,0.4241364714150004,1.290909090909091,0.2727272727272727,0.4909090909090909,0.12727272727272726,0.38181818181818183,0.6181818181818182,0.0
