player_id,player_name,team_name,match,n_events,dos_mean,diag_share
DFL-OBJ-J01D1W,Jeff Chabot,VfB Stuttgart,Dortmund_Stuttgart,65,0.009986460925930859,0.4153846153846154
DFL-OBJ-J01UP1,Jobe Bellingham,Borussia Dortmund,Dortmund_Stuttgart,58,0.009646993041078794,0.3620689655172414
DFL-OBJ-002FU7,Jonathan Burkardt,Eintracht Frankfurt,Frankfurt_Bayern,17,0.015529807858123119,0.17647058823529413
DFL-OBJ-002FU7,Jonathan Burkardt,Eintracht Frankfurt,Frankfurt_Union,7,0.011290180125390157,0.42857142857142855
DFL-OBJ-0001UP,Jonathan Tah,FC Bayern München,Bayern_Hamburg,109,0.010008928686856046,0.3853211009174312
DFL-OBJ-0001UP,Jonathan Tah,FC Bayern München,Frankfurt_Bayern,106,0.012792551921349518,0.41509433962264153
DFL-OBJ-0001UP,Jonathan Tah,FC Bayern München,Union_Bayern,155,0.011189763775472279,0.4129032258064516
DFL-OBJ-0028LS,Josha Vagnoman,VfB Stuttgart,Dortmund_Stuttgart,3,0.02208659697051843,0.3333333333333333
DFL-OBJ-0002F5,Joshua Kimmich,FC Bayern München,Bayern_Hamburg,175,0.015321320688087541,0.45714285714285713
DFL-OBJ-0002F5,Joshua Kimmich,FC Bayern München,Frankfurt_Bayern,139,0.011578652150421281,0.3237410071942446
DFL-OBJ-0002F5,Joshua Kimmich,FC Bayern München,Union_Bayern,143,0.011233845615850167,0.26573426573426573
DFL-OBJ-0027T1,K. Laimer,FC Bayern München,Bayern_Hamburg,77,0.013872485014782302,0.23376623376623376
DFL-OBJ-0027T1,K. Laimer,FC Bayern München,Frankfurt_Bayern,67,0.01202433970467986,0.34328358208955223
DFL-OBJ-0027T1,K. Laimer,FC Bayern München,Union_Bayern,99,0.01389790420204917,0.37373737373737376
DFL-OBJ-J01E9X,Karim Adeyemi,Borussia Dortmund,Dortmund_Stuttgart,11,0.019882614235376846,0.7272727272727273
DFL-OBJ-J01UNV,Kauã Santos,Eintracht Frankfurt,Frankfurt_Bayern,58,0.006032556346826142,0.29310344827586204
DFL-OBJ-J01UNV,Kauã Santos,Eintracht Frankfurt,Frankfurt_Union,33,0.006567339502288805,0.42424242424242425
DFL-OBJ-J01G5D,L. Assignon,VfB Stuttgart,Dortmund_Stuttgart,57,0.013740085852672427,0.2982456140350877
DFL-OBJ-J01UD5,L. Karl,FC Bayern München,Bayern_Hamburg,35,0.01876335751220731,0.14285714285714285
DFL-OBJ-J01UD5,L. Karl,FC Bayern München,Frankfurt_Bayern,2,0.00990736514283995,0.5
DFL-OBJ-J01UD5,L. Karl,FC Bayern München,Union_Bayern,41,0.010885183049129698,0.1951219512195122
DFL-OBJ-J020KQ,L. Querfeld,1. FC Union Berlin,Frankfurt_Union,32,0.007042300741972471,0.46875
DFL-OBJ-J020KQ,L. Querfeld,1. FC Union Berlin,Union_Bayern,39,0.008814373170305131,0.28205128205128205
DFL-OBJ-J020IH,L. Vušković,Hamburger SV,Bayern_Hamburg,54,0.00654131076295994,0.2777777777777778
DFL-OBJ-000191,Leon Goretzka,FC Bayern München,Frankfurt_Bayern,57,0.015689954997864054,0.2982456140350877
DFL-OBJ-000191,Leon Goretzka,FC Bayern München,Union_Bayern,63,0.013363825167006392,0.38095238095238093
DFL-OBJ-J01DA7,Luis Díaz,FC Bayern München,Bayern_Hamburg,42,0.012422421503403006,0.19047619047619047
DFL-OBJ-J01DA7,Luis Díaz,FC Bayern München,Frankfurt_Bayern,55,0.01985417155357317,0.2545454545454545
DFL-OBJ-J01DA7,Luis Díaz,FC Bayern München,Union_Bayern,61,0.014759785843789088,0.21311475409836064
DFL-OBJ-002G7P,M. Beier,Borussia Dortmund,Dortmund_Stuttgart,49,0.015152232323237378,0.30612244897959184
DFL-OBJ-00000H,M. Götze,Eintracht Frankfurt,Frankfurt_Bayern,2,0.012165821728678,0.0
DFL-OBJ-0025AD,M. Mittelstädt,VfB Stuttgart,Dortmund_Stuttgart,68,0.011774870545279235,0.3088235294117647
DFL-OBJ-0000I4,Manuel Neuer,FC Bayern München,Bayern_Hamburg,34,0.007235164096403441,0.6176470588235294
DFL-OBJ-0000I4,Manuel Neuer,FC Bayern München,Frankfurt_Bayern,63,0.008151910326192573,0.4603174603174603
DFL-OBJ-0000I4,Manuel Neuer,FC Bayern München,Union_Bayern,54,0.005503964839629914,0.5
DFL-OBJ-J01R3R,Michael Olise,FC Bayern München,Bayern_Hamburg,83,0.01374053725306613,0.27710843373493976
DFL-OBJ-J01R3R,Michael Olise,FC Bayern München,Frankfurt_Bayern,78,0.014097225608477983,0.21794871794871795
DFL-OBJ-J01R3R,Michael Olise,FC Bayern München,Union_Bayern,94,0.014520467194367686,0.23404255319148937
DFL-OBJ-0028L8,Michy Batshuayi,Eintracht Frankfurt,Frankfurt_Union,13,0.015099928459542509,0.3076923076923077
DFL-OBJ-J01HP7,Miro Muheim,Hamburger SV,Bayern_Hamburg,55,0.011480183072190907,0.2909090909090909
DFL-OBJ-J01DNM,N. Brown,Eintracht Frankfurt,Frankfurt_Bayern,53,0.007370355778599712,0.1320754716981132
DFL-OBJ-J01DNM,N. Brown,Eintracht Frankfurt,Frankfurt_Union,89,0.012628589454087645,0.30337078651685395
DFL-OBJ-J01KLU,N. Jackson,FC Bayern München,Bayern_Hamburg,27,0.015442931571660233,0.14814814814814814
DFL-OBJ-J01KLU,N. Jackson,FC Bayern München,Frankfurt_Bayern,8,0.019200312565571327,0.5
DFL-OBJ-J01KLU,N. Jackson,FC Bayern München,Union_Bayern,5,0.007784345315269739,0.0
DFL-OBJ-J01IZ9,N. Remberg,Hamburger SV,Bayern_Hamburg,44,0.008471837302369221,0.4318181818181818
DFL-OBJ-0028T1,Nico Schlotterbeck,Borussia Dortmund,Dortmund_Stuttgart,62,0.00873664053428607,0.46774193548387094
DFL-OBJ-J01H5G,Nicolas Capaldo,Hamburger SV,Bayern_Hamburg,18,0.011562544255441922,0.3333333333333333
DFL-OBJ-00286V,Nikolas Nartey,VfB Stuttgart,Dortmund_Stuttgart,9,0.011172380202643464,0.3333333333333333
DFL-OBJ-002GG7,Nnamdi Collins,Eintracht Frankfurt,Frankfurt_Union,135,0.011712216797583766,0.4
DFL-OBJ-0027FW,Oliver Burke,1. FC Union Berlin,Frankfurt_Union,19,0.013659030437225819,0.21052631578947367
DFL-OBJ-0027FW,Oliver Burke,1. FC Union Berlin,Union_Bayern,13,0.014512572158350941,0.23076923076923078
DFL-OBJ-J01OBQ,Oscar Höjlund,Eintracht Frankfurt,Frankfurt_Bayern,13,0.010276982416139032,0.23076923076923078
DFL-OBJ-J01OBQ,Oscar Höjlund,Eintracht Frankfurt,Frankfurt_Union,29,0.01084858222685298,0.27586206896551724
DFL-OBJ-002GJN,R. Dōan,Eintracht Frankfurt,Frankfurt_Bayern,29,0.012131160419433672,0.27586206896551724
DFL-OBJ-002GJN,R. Dōan,Eintracht Frankfurt,Frankfurt_Union,70,0.013969544300440388,0.3142857142857143
DFL-OBJ-J01D9B,R. Hendriks,VfB Stuttgart,Dortmund_Stuttgart,8,0.009342252238664929,0.5
DFL-OBJ-0001EA,R. Khedira,1. FC Union Berlin,Frankfurt_Union,20,0.014284621826663438,0.4
DFL-OBJ-0001EA,R. Khedira,1. FC Union Berlin,Union_Bayern,19,0.014228536865138475,0.3684210526315789
DFL-OBJ-002G8B,R. Königsdörffer,Hamburger SV,Bayern_Hamburg,19,0.00712448500966768,0.15789473684210525
DFL-OBJ-J01W6J,R. Philippe,Hamburger SV,Bayern_Hamburg,18,0.00471608542601063,0.5555555555555556
DFL-OBJ-0027AH,Raphaël Guerreiro,FC Bayern München,Bayern_Hamburg,14,0.008179380091765314,0.2857142857142857
DFL-OBJ-0027AH,Raphaël Guerreiro,FC Bayern München,Frankfurt_Bayern,16,0.014288405512872606,0.1875
DFL-OBJ-0027HO,Robert Glatzel,Hamburger SV,Bayern_Hamburg,2,0.0048794344423691745,0.0
DFL-OBJ-0025W7,Robin Koch,Eintracht Frankfurt,Frankfurt_Bayern,93,0.00438085579702683,0.2903225806451613
DFL-OBJ-0025W7,Robin Koch,Eintracht Frankfurt,Frankfurt_Union,139,0.00951212460453623,0.4460431654676259
DFL-OBJ-J01DZW,S. Boey,FC Bayern München,Bayern_Hamburg,17,0.011690446659281577,0.058823529411764705
DFL-OBJ-J01DZW,S. Boey,FC Bayern München,Frankfurt_Bayern,80,0.008873418550943798,0.2
DFL-OBJ-0027G6,Serge Gnabry,FC Bayern München,Bayern_Hamburg,41,0.013649921599117144,0.21951219512195122
DFL-OBJ-0027G6,Serge Gnabry,FC Bayern München,Frankfurt_Bayern,53,0.013394327815658203,0.32075471698113206
DFL-OBJ-0027G6,Serge Gnabry,FC Bayern München,Union_Bayern,23,0.01910321495438157,0.043478260869565216
DFL-OBJ-00278S,Serhou Guirassy,Borussia Dortmund,Dortmund_Stuttgart,34,0.013860897701602364,0.2647058823529412
DFL-OBJ-J01K2F,T. Bischof,FC Bayern München,Bayern_Hamburg,40,0.012807557276714482,0.35
DFL-OBJ-J01K2F,T. Bischof,FC Bayern München,Frankfurt_Bayern,7,0.006578861318712728,0.2857142857142857
DFL-OBJ-J01K2F,T. Bischof,FC Bayern München,Union_Bayern,19,0.011683259584191358,0.2631578947368421
DFL-OBJ-002659,T. Skarke,1. FC Union Berlin,Frankfurt_Union,3,0.026277957711979234,0.6666666666666666
DFL-OBJ-002659,T. Skarke,1. FC Union Berlin,Union_Bayern,4,0.0064420019986714,0.5
DFL-OBJ-J01EAG,Tiago Tomás,VfB Stuttgart,Dortmund_Stuttgart,45,0.016175458736248198,0.3333333333333333
DFL-OBJ-J01KAI,Tom Rothe,1. FC Union Berlin,Union_Bayern,42,0.010413116116707947,0.2619047619047619
DFL-OBJ-00264T,W. Anton,Borussia Dortmund,Dortmund_Stuttgart,53,0.007665335632792504,0.22641509433962265
DFL-OBJ-002FVR,W. Jeong,1. FC Union Berlin,Frankfurt_Union,1,0.0177179004690144,1.0
DFL-OBJ-002FVR,W. Jeong,1. FC Union Berlin,Union_Bayern,6,0.006984012708817197,0.16666666666666666
DFL-OBJ-J01N5U,W. Mikelbrencis,Hamburger SV,Bayern_Hamburg,35,0.011661953056869772,0.17142857142857143
DFL-OBJ-J01G5F,W. Omari,Hamburger SV,Bayern_Hamburg,55,0.011919418094899914,0.4909090909090909
