player_id,player_name,player_position,team_name,n_events,n_passes,n_carries,n_takeons,dos_mean,dos_median,dos_pos_rate,dos_p95,awareness_mean,detection_delay_mean_s,xt_delta_mean,xt_delta_sum,xt_origin_mean,ddef_3s_mean,biaxial_mean,n_wrongfooted_mean,pct_nearest_blind,diag_share,fwd_share,side_share,success_rate,back_line_break_rate
DFL-OBJ-0028T1,Nico Schlotterbeck,IVL,Borussia Dortmund,62,52,9,1,0.00873664053428607,0.00555271674281985,0.8548387096774194,0.029417038801770788,0.4122601755483187,0.18177435719097187,0.0012358904819228804,0.07662520987921859,0.016054799251392308,4.213133605270799,0.40682644729117406,1.6774193548387097,0.39344262295081966,0.46774193548387094,0.24193548387096775,0.2903225806451613,0.7258064516129032,0.03225806451612903
DFL-OBJ-J01G5F,W. Omari,IVR,Hamburger SV,55,38,17,0,0.011919418094899914,0.0108152918215547,1.0,0.030309022716063144,0.41317820144298933,0.1648430405482685,0.00015429689952120308,0.00848632947366617,0.011302000627508585,4.464467898890994,0.4241364714150004,1.290909090909091,0.2727272727272727,0.4909090909090909,0.12727272727272726,0.38181818181818183,0.6181818181818182,0.0
DFL-OBJ-J01DJJ,Arthur Theate,IVL,Eintracht Frankfurt,241,181,59,1,0.010135572030871363,0.0076082456234615,0.8506224066390041,0.0340450225839522,0.4142990190791444,0.1462740048499772,0.0005042092947818951,0.12151444004243672,0.014567197283436306,4.7408009410461,0.4584927843993954,1.04149377593361,0.18333333333333332,0.37344398340248963,0.18672199170124482,0.43983402489626555,0.7012448132780082,0.008298755186721992
DFL-OBJ-0028RM,J. Ryerson,DRM,Borussia Dortmund,47,34,12,1,0.009945137037117599,0.007626527686865,0.8936170212765957,0.030386685442248974,0.4175162352651666,0.16076838885053654,-0.0002483820307222645,-0.011673955443946431,0.017031801927464573,4.695759997147409,0.45085743324266075,1.553191489361702,0.2391304347826087,0.3617021276595745,0.2553191489361702,0.3829787234042553,0.5957446808510638,0.02127659574468085
DFL-OBJ-J01TPA,Jean-Mattéo Bahoya,OLM,Eintracht Frankfurt,57,37,16,4,0.014062657429042063,0.0112398821800103,0.8421052631578947,0.047501304095014,0.41827246393887707,0.1582012618470589,-0.0010162884604612633,-0.057928442246292004,0.018604215286536885,4.80612385473629,0.4071622105361021,1.3508771929824561,0.2830188679245283,0.17543859649122806,0.12280701754385964,0.7017543859649122,0.5964912280701754,0.0
DFL-OBJ-J01HP7,Miro Muheim,DLM,Hamburger SV,55,47,8,0,0.011480183072190907,0.0078706748837988,0.9272727272727272,0.031158559827090305,0.4194022493388263,0.16325232490929914,0.0013593114393454404,0.07476212916399923,0.01554167946342486,4.592953405474483,0.37977882469505264,1.4363636363636363,0.23636363636363636,0.2909090909090909,0.23636363636363636,0.4727272727272727,0.7454545454545455,0.03636363636363636
DFL-OBJ-J019T5,Diogo Leite,IVL,1. FC Union Berlin,68,54,10,4,0.009397499776882175,0.00459329500629545,0.8823529411764706,0.033787169126476745,0.42251146486477764,0.15078159491880427,0.0003951783764569455,0.026872129599072297,0.017519206110907813,4.569074840633575,0.41049299607421114,1.5735294117647058,0.390625,0.3382352941176471,0.2647058823529412,0.39705882352941174,0.7205882352941176,0.014705882352941176
DFL-OBJ-0025AD,M. Mittelstädt,IVL,VfB Stuttgart,68,48,20,0,0.011774870545279235,0.010271078126656851,0.9117647058823529,0.032826005173647595,0.4233837840013354,0.14533034560604316,0.0010121226797887171,0.06882434222563276,0.017028326550611615,4.379474398562335,0.40433368559308625,1.3529411764705883,0.16176470588235295,0.3088235294117647,0.22058823529411764,0.47058823529411764,0.6323529411764706,0.0
DFL-OBJ-0025W7,Robin Koch,IVR,Eintracht Frankfurt,232,187,42,3,0.00745519357393979,0.005578989653469899,0.875,0.025778421730678368,0.42461019044772397,0.14017626895566082,0.00013557307776700572,0.03145295404194533,0.013864771152382828,4.67808283159949,0.41227202348122266,0.9482758620689655,0.1222707423580786,0.38362068965517243,0.16810344827586207,0.4482758620689655,0.7456896551724138,0.008620689655172414
DFL-OBJ-J00ZZ3,Harry Kane,STZ,FC Bayern München,112,79,29,4,0.014111378336365185,0.0118844829209702,0.9732142857142857,0.035046375532586556,0.4247398226168677,0.1365275554825339,-0.00011283919040695334,-0.012637989325578775,0.022805826537850255,4.628376274229163,0.42060036021874175,1.7142857142857142,0.42592592592592593,0.29464285714285715,0.11607142857142858,0.5892857142857143,0.6517857142857143,0.07142857142857142
DFL-OBJ-002G41,J. Leweling,DLM,VfB Stuttgart,55,30,19,6,0.016938306364855178,0.015769269214744,0.9636363636363636,0.03996422601723517,0.4250934195083944,0.15689570793991214,0.003614288724902664,0.19878587986964652,0.02271406477450544,4.233034344748146,0.4241643889263218,1.5818181818181818,0.1836734693877551,0.23636363636363636,0.18181818181818182,0.5818181818181818,0.5818181818181818,0.0
DFL-OBJ-J01DNM,N. Brown,LV,Eintracht Frankfurt,142,98,43,1,0.010666009279433699,0.008392089271117151,0.9154929577464789,0.03196521409635453,0.42576440159950596,0.145713201650717,0.0012898742971052207,0.18316215018894136,0.017126648002544393,4.334146103536426,0.48805194495130055,1.0985915492957747,0.18439716312056736,0.23943661971830985,0.14084507042253522,0.6197183098591549,0.647887323943662,0.007042253521126761
DFL-OBJ-002G7P,M. Beier,DLM,Borussia Dortmund,49,32,15,2,0.015152232323237378,0.0150496724840495,0.9591836734693877,0.034402496442661225,0.42749808805859435,0.17525158245655073,0.00014916386888107552,0.007309029575172701,0.0312255418177495,4.61361305061645,0.28839460763027913,1.7346938775510203,0.3191489361702128,0.30612244897959184,0.061224489795918366,0.6326530612244898,0.5918367346938775,0.0
DFL-OBJ-J01FRO,Fábio Vieira,RA,Hamburger SV,30,21,8,1,0.013051552062777702,0.0120307522748801,0.9333333333333333,0.03079848228507739,0.4282403122526239,0.14323960346322145,0.0019987191825562,0.059961575476686,0.020062159071319155,4.2185457367063615,0.4413123287589391,2.066666666666667,0.4482758620689655,0.3,0.13333333333333333,0.5666666666666667,0.6333333333333333,0.03333333333333333
DFL-OBJ-0027BL,G. Kobel,TW,Borussia Dortmund,54,37,17,0,0.007322349414203107,0.00622429381815455,0.9074074074074074,0.023708125211833443,0.42978950984607267,0.17735748554189282,-0.0013707169228799351,-0.0740187138355165,0.009840540227023678,4.710391608311438,0.42407719166889596,1.7037037037037037,0.2777777777777778,0.3888888888888889,0.37037037037037035,0.24074074074074073,0.5,0.0
DFL-OBJ-0027KL,Dayot Upamecano,IVR,FC Bayern München,312,240,70,2,0.011322116077585643,0.009130832480206501,0.9038461538461539,0.03193507396453074,0.4309074178024952,0.14291571630075398,0.0005468892546249721,0.1706294474429913,0.013825798478300358,4.478927313682324,0.41131786515364493,0.9807692307692307,0.20967741935483872,0.42628205128205127,0.14102564102564102,0.4326923076923077,0.7403846153846154,0.0
DFL-OBJ-0001EA,R. Khedira,HL,1. FC Union Berlin,39,29,8,2,0.014257298383869226,0.0106537387193929,0.9487179487179487,0.04130965019250987,0.4315481235005574,0.14184955545806166,-0.0049531793651852625,-0.19317399524222523,0.01900595538947274,4.2855858400058855,0.3829574994588711,2.1538461538461537,0.35135135135135137,0.38461538461538464,0.3076923076923077,0.3076923076923077,0.46153846153846156,0.05128205128205128
DFL-OBJ-000280,J. Brandt,OHR,Borussia Dortmund,34,28,5,1,0.012196364341391522,0.008735414818263149,0.9411764705882353,0.03162283981796941,0.4319260568182112,0.14486700116642917,-0.0017354633908668253,-0.05900575528947206,0.019975892291158436,5.347788221300142,0.3680207393037551,1.7352941176470589,0.30303030303030304,0.4117647058823529,0.14705882352941177,0.4411764705882353,0.5294117647058824,0.058823529411764705
DFL-OBJ-002GIC,J. Stanišić,LV,FC Bayern München,144,109,33,2,0.01126259097246919,0.0095193196176181,0.8611111111111112,0.0321894129300155,0.43200192963691014,0.1397357414595205,-0.0008574380644932803,-0.12347108128703235,0.017968795123980294,4.65550759288639,0.4453340869606312,1.0486111111111112,0.23943661971830985,0.3194444444444444,0.1597222222222222,0.5208333333333334,0.7152777777777778,0.013888888888888888
DFL-OBJ-J01DA7,Luis Díaz,OLM,FC Bayern München,158,118,35,5,0.015911823259877122,0.01315450952826545,0.9430379746835443,0.04137554519705848,0.4338838861373036,0.16510314739748613,-6.359028335737946e-05,-0.010047264770465955,0.024283025888982915,4.250505835574654,0.4321368324628267,1.7278481012658229,0.24836601307189543,0.22151898734177214,0.06329113924050633,0.7151898734177216,0.6835443037974683,0.0
