player_id,player_name,player_position,team_name,n_events,n_passes,n_carries,n_takeons,dos_mean,dos_median,dos_pos_rate,dos_p95,awareness_mean,detection_delay_mean_s,xt_delta_mean,xt_delta_sum,xt_origin_mean,ddef_3s_mean,biaxial_mean,n_wrongfooted_mean,pct_nearest_blind,diag_share,fwd_share,side_share,success_rate,back_line_break_rate
DFL-OBJ-J01BSN,Felix Nmecha,DML,Borussia Dortmund,42,33,7,2,0.01160195103062557,0.00924247747475025,0.9761904761904762,0.032327992930898594,0.45987008451039585,0.13531841521713778,-0.0011180710656068845,-0.04695898475548915,0.017031572705904878,4.351625530022983,0.35842439229307105,1.8571428571428572,0.4,0.2857142857142857,0.14285714285714285,0.5714285714285714,0.7380952380952381,0.023809523809523808
DFL-OBJ-J01R3R,Michael Olise,ORM,FC Bayern München,255,184,64,7,0.014137145512691504,0.0121984776492592,0.9490196078431372,0.037323646575977185,0.4592803920743226,0.15463332916665412,-0.0022259717684157765,-0.567622800946023,0.025461243642196003,3.841871931797095,0.43190326520852823,1.7843137254901962,0.3024193548387097,0.24313725490196078,0.12941176470588237,0.6274509803921569,0.6,0.0196078431372549
DFL-OBJ-000280,J. Brandt,OHR,Borussia Dortmund,34,28,5,1,0.012196364341391522,0.008735414818263149,0.9411764705882353,0.03162283981796941,0.4319260568182112,0.14486700116642917,-0.0017354633908668253,-0.05900575528947206,0.019975892291158436,5.347788221300142,0.3680207393037551,1.7352941176470589,0.30303030303030304,0.4117647058823529,0.14705882352941177,0.4411764705882353,0.5294117647058824,0.058823529411764705
DFL-OBJ-002G7P,M. Beier,DLM,Borussia Dortmund,49,32,15,2,0.015152232323237378,0.0150496724840495,0.9591836734693877,0.034402496442661225,0.42749808805859435,0.17525158245655073,0.00014916386888107552,0.007309029575172701,0.0312255418177495,4.61361305061645,0.28839460763027913,1.7346938775510203,0.3191489361702128,0.30612244897959184,0.061224489795918366,0.6326530612244898,0.5918367346938775,0.0
DFL-OBJ-J01KAH,A. Pavlović,DML,FC Bayern München,211,181,29,1,0.01423316119851647,0.0128502420148149,0.957345971563981,0.0346478946402713,0.4595858249050166,0.13784703538592982,0.0003670214682599828,0.07744152980285637,0.018361286043880473,3.791722152520124,0.45504695028160147,1.7298578199052133,0.2714285714285714,0.2796208530805687,0.07582938388625593,0.6445497630331753,0.8436018957345972,0.0
DFL-OBJ-J01DA7,Luis Díaz,OLM,FC Bayern München,158,118,35,5,0.015911823259877122,0.01315450952826545,0.9430379746835443,0.04137554519705848,0.4338838861373036,0.16510314739748613,-6.359028335737946e-05,-0.010047264770465955,0.024283025888982915,4.250505835574654,0.4321368324628267,1.7278481012658229,0.24836601307189543,0.22151898734177214,0.06329113924050633,0.7151898734177216,0.6835443037974683,0.0
DFL-OBJ-J01RF2,B. El Khannouss,OHL,VfB Stuttgart,69,51,18,0,0.012874822991715622,0.0096838633708586,0.9710144927536232,0.03587343802340913,0.4680632183236526,0.12976200313236486,-1.2343994456888836e-05,-0.0008517356175253296,0.01953176685566859,4.584766764669591,0.4668838689011929,1.7246376811594204,0.3188405797101449,0.3188405797101449,0.17391304347826086,0.5072463768115942,0.5797101449275363,0.014492753623188406
DFL-OBJ-J00ZZ3,Harry Kane,STZ,FC Bayern München,112,79,29,4,0.014111378336365185,0.0118844829209702,0.9732142857142857,0.035046375532586556,0.4247398226168677,0.1365275554825339,-0.00011283919040695334,-0.012637989325578775,0.022805826537850255,4.628376274229163,0.42060036021874175,1.7142857142857142,0.42592592592592593,0.29464285714285715,0.11607142857142858,0.5892857142857143,0.6517857142857143,0.07142857142857142
DFL-OBJ-0027BL,G. Kobel,TW,Borussia Dortmund,54,37,17,0,0.007322349414203107,0.00622429381815455,0.9074074074074074,0.023708125211833443,0.42978950984607267,0.17735748554189282,-0.0013707169228799351,-0.0740187138355165,0.009840540227023678,4.710391608311438,0.42407719166889596,1.7037037037037037,0.2777777777777778,0.3888888888888889,0.37037037037037035,0.24074074074074073,0.5,0.0
DFL-OBJ-002GCQ,A. Stiller,DML,VfB Stuttgart,113,90,21,2,0.01465896282617372,0.0125733453183494,0.911504424778761,0.04002911404040865,0.44120580041387436,0.1361628633439353,-0.00017540438926458445,-0.019820695986898042,0.01731924805575746,4.2022302649309,0.42352367866207374,1.6902654867256637,0.32432432432432434,0.336283185840708,0.11504424778761062,0.5486725663716814,0.7433628318584071,0.008849557522123894
DFL-OBJ-0028T1,Nico Schlotterbeck,IVL,Borussia Dortmund,62,52,9,1,0.00873664053428607,0.00555271674281985,0.8548387096774194,0.029417038801770788,0.4122601755483187,0.18177435719097187,0.0012358904819228804,0.07662520987921859,0.016054799251392308,4.213133605270799,0.40682644729117406,1.6774193548387097,0.39344262295081966,0.46774193548387094,0.24193548387096775,0.2903225806451613,0.7258064516129032,0.03225806451612903
DFL-OBJ-J020KQ,L. Querfeld,IVZ,1. FC Union Berlin,71,57,12,2,0.008015692639225623,0.0024452229197327,0.8873239436619719,0.0288773125513614,0.40058365544971203,0.15106261228598813,-0.0021246820710064574,-0.1508524270414585,0.015655479762938622,5.332475714742979,0.5427890206945813,1.6619718309859155,0.34782608695652173,0.36619718309859156,0.18309859154929578,0.4507042253521127,0.6901408450704225,0.014084507042253521
DFL-OBJ-J01UP1,Jobe Bellingham,DMR,Borussia Dortmund,58,44,11,3,0.009646993041078794,0.00843462330054465,0.9310344827586207,0.02794710100240292,0.44928134421961474,0.12695301812000573,-0.0006288075935830693,-0.03647084042781802,0.014273190835420179,4.571904764384089,0.43014727996094115,1.6206896551724137,0.32727272727272727,0.3620689655172414,0.08620689655172414,0.5517241379310345,0.7413793103448276,0.0
DFL-OBJ-002GJN,R. Dōan,ORM,Eintracht Frankfurt,99,67,23,9,0.013431027810044481,0.0118406448815417,0.9292929292929293,0.030323194545031313,0.47801004413511955,0.15757777486322377,-1.2989674292223118e-05,-0.0012859777549300887,0.022469767889013382,3.7977954559771607,0.4483186085395886,1.595959595959596,0.3111111111111111,0.30303030303030304,0.09090909090909091,0.6060606060606061,0.6464646464646465,0.020202020202020204
DFL-OBJ-002G41,J. Leweling,DLM,VfB Stuttgart,55,30,19,6,0.016938306364855178,0.015769269214744,0.9636363636363636,0.03996422601723517,0.4250934195083944,0.15689570793991214,0.003614288724902664,0.19878587986964652,0.02271406477450544,4.233034344748146,0.4241643889263218,1.5818181818181818,0.1836734693877551,0.23636363636363636,0.18181818181818182,0.5818181818181818,0.5818181818181818,0.0
DFL-OBJ-J019T5,Diogo Leite,IVL,1. FC Union Berlin,68,54,10,4,0.009397499776882175,0.00459329500629545,0.8823529411764706,0.033787169126476745,0.42251146486477764,0.15078159491880427,0.0003951783764569455,0.026872129599072297,0.017519206110907813,4.569074840633575,0.41049299607421114,1.5735294117647058,0.390625,0.3382352941176471,0.2647058823529412,0.39705882352941174,0.7205882352941176,0.014705882352941176
DFL-OBJ-J024FD,Chema Andrés,DMR,VfB Stuttgart,46,35,8,3,0.014463160971376041,0.0113534629791925,0.9130434782608695,0.03955988844769338,0.48462845657144565,0.13733296367839767,-0.0008854180513077124,-0.04072923036015477,0.02139838926120784,4.467624959771273,0.49672626356058375,1.565217391304348,0.20930232558139536,0.32608695652173914,0.10869565217391304,0.5652173913043478,0.7608695652173914,0.0
DFL-OBJ-0028RM,J. Ryerson,DRM,Borussia Dortmund,47,34,12,1,0.009945137037117599,0.007626527686865,0.8936170212765957,0.030386685442248974,0.4175162352651666,0.16076838885053654,-0.0002483820307222645,-0.011673955443946431,0.017031801927464573,4.695759997147409,0.45085743324266075,1.553191489361702,0.2391304347826087,0.3617021276595745,0.2553191489361702,0.3829787234042553,0.5957446808510638,0.02127659574468085
DFL-OBJ-0001EH,D. Heuer Fernandes,TW,Hamburger SV,52,38,14,0,0.007502225158672533,0.00469428534724005,0.9038461538461539,0.02249896031941968,0.3729402682367739,0.1823093693925212,-0.0010769737913393655,-0.056002637149647004,0.00992483737383499,4.118854576429246,0.4302106956091481,1.5384615384615385,0.38461538461538464,0.34615384615384615,0.34615384615384615,0.3076923076923077,0.5576923076923077,0.0
DFL-OBJ-0002F5,Joshua Kimmich,DMR,FC Bayern München,457,351,103,3,0.012903946810482389,0.0113682491047122,0.9562363238512035,0.033671014015795704,0.45245766802959436,0.14074010068810433,0.001092519128031897,0.49928124151057696,0.0175248908668815,3.9111460975848207,0.4265655294644351,1.512035010940919,0.31057268722466963,0.35667396061269147,0.1422319474835886,0.5010940919037199,0.7221006564551422,0.030634573304157548
