player_id,player_name,player_position,team_name,n_events,n_passes,n_carries,n_takeons,dos_mean,dos_median,dos_pos_rate,dos_p95,awareness_mean,detection_delay_mean_s,xt_delta_mean,xt_delta_sum,xt_origin_mean,ddef_3s_mean,biaxial_mean,n_wrongfooted_mean,pct_nearest_blind,diag_share,fwd_share,side_share,success_rate,back_line_break_rate
DFL-OBJ-002GG7,Nnamdi Collins,RV,Eintracht Frankfurt,135,90,43,2,0.011712216797583766,0.0086957081002305,0.9629629629629629,0.03748690622362946,0.43642957147753136,0.14486592100162843,0.0006373660505002204,0.08604441681752976,0.015147247163872266,3.8747810894352197,0.4361744755274002,0.9185185185185185,0.19548872180451127,0.4,0.14814814814814814,0.45185185185185184,0.6444444444444445,0.0
DFL-OBJ-J01FYN,Aurélio Buta,nan,Eintracht Frankfurt,59,46,13,0,0.010503741878281249,0.0074515986128276,0.9830508474576272,0.030533477880549473,0.4429213537213561,0.15674502298188753,0.0013623560340405164,0.08037900600839047,0.014291562780827875,4.660135101087993,0.45621425657022724,1.1694915254237288,0.2033898305084746,0.1864406779661017,0.11864406779661017,0.6949152542372882,0.6779661016949152,0.0
DFL-OBJ-J01KAH,A. Pavlović,DML,FC Bayern München,211,181,29,1,0.01423316119851647,0.0128502420148149,0.957345971563981,0.0346478946402713,0.4595858249050166,0.13784703538592982,0.0003670214682599828,0.07744152980285637,0.018361286043880473,3.791722152520124,0.45504695028160147,1.7298578199052133,0.2714285714285714,0.2796208530805687,0.07582938388625593,0.6445497630331753,0.8436018957345972,0.0
DFL-OBJ-0028T1,Nico Schlotterbeck,IVL,Borussia Dortmund,62,52,9,1,0.00873664053428607,0.00555271674281985,0.8548387096774194,0.029417038801770788,0.4122601755483187,0.18177435719097187,0.0012358904819228804,0.07662520987921859,0.016054799251392308,4.213133605270799,0.40682644729117406,1.6774193548387097,0.39344262295081966,0.46774193548387094,0.24193548387096775,0.2903225806451613,0.7258064516129032,0.03225806451612903
DFL-OBJ-J01HP7,Miro Muheim,DLM,Hamburger SV,55,47,8,0,0.011480183072190907,0.0078706748837988,0.9272727272727272,0.031158559827090305,0.4194022493388263,0.16325232490929914,0.0013593114393454404,0.07476212916399923,0.01554167946342486,4.592953405474483,0.37977882469505264,1.4363636363636363,0.23636363636363636,0.2909090909090909,0.23636363636363636,0.4727272727272727,0.7454545454545455,0.03636363636363636
DFL-OBJ-J01EAG,Tiago Tomás,OHR,VfB Stuttgart,45,26,13,6,0.016175458736248198,0.0138460133419439,1.0,0.031066883176839977,0.48691181800886085,0.12001569432205007,0.0016390803657206968,0.07375861645743136,0.02258363242148687,4.512068487350472,0.4265387836137293,1.4444444444444444,0.3076923076923077,0.3333333333333333,0.13333333333333333,0.5333333333333333,0.6222222222222222,0.0
DFL-OBJ-0025AD,M. Mittelstädt,IVL,VfB Stuttgart,68,48,20,0,0.011774870545279235,0.010271078126656851,0.9117647058823529,0.032826005173647595,0.4233837840013354,0.14533034560604316,0.0010121226797887171,0.06882434222563276,0.017028326550611615,4.379474398562335,0.40433368559308625,1.3529411764705883,0.16176470588235295,0.3088235294117647,0.22058823529411764,0.47058823529411764,0.6323529411764706,0.0
DFL-OBJ-J01FRO,Fábio Vieira,RA,Hamburger SV,30,21,8,1,0.013051552062777702,0.0120307522748801,0.9333333333333333,0.03079848228507739,0.4282403122526239,0.14323960346322145,0.0019987191825562,0.059961575476686,0.020062159071319155,4.2185457367063615,0.4413123287589391,2.066666666666667,0.4482758620689655,0.3,0.13333333333333333,0.5666666666666667,0.6333333333333333,0.03333333333333333
DFL-OBJ-J01N5U,W. Mikelbrencis,DRM,Hamburger SV,35,23,10,2,0.011661953056869772,0.0068151589677375,0.9714285714285714,0.033464863926981295,0.442368199655876,0.14091945962494215,0.0016555949790012115,0.057945824265042405,0.0208792249404934,5.045981077899283,0.40335192825836674,1.0,0.15151515151515152,0.17142857142857143,0.11428571428571428,0.7142857142857143,0.6285714285714286,0.0
DFL-OBJ-J01ND9,A. Kemlein,DMZ,1. FC Union Berlin,34,28,4,2,0.007378814595395085,0.00518739942690455,0.8529411764705882,0.02760572769384246,0.39279121741582435,0.16289325922078793,0.0011592658590592233,0.03941503920801359,0.01931943931277998,5.788615338679587,0.402259382571409,1.9705882352941178,0.40625,0.35294117647058826,0.17647058823529413,0.47058823529411764,0.7352941176470589,0.0
DFL-OBJ-0025W7,Robin Koch,IVR,Eintracht Frankfurt,232,187,42,3,0.00745519357393979,0.005578989653469899,0.875,0.025778421730678368,0.42461019044772397,0.14017626895566082,0.00013557307776700572,0.03145295404194533,0.013864771152382828,4.67808283159949,0.41227202348122266,0.9482758620689655,0.1222707423580786,0.38362068965517243,0.16810344827586207,0.4482758620689655,0.7456896551724138,0.008620689655172414
DFL-OBJ-J019T5,Diogo Leite,IVL,1. FC Union Berlin,68,54,10,4,0.009397499776882175,0.00459329500629545,0.8823529411764706,0.033787169126476745,0.42251146486477764,0.15078159491880427,0.0003951783764569455,0.026872129599072297,0.017519206110907813,4.569074840633575,0.41049299607421114,1.5735294117647058,0.390625,0.3382352941176471,0.2647058823529412,0.39705882352941174,0.7205882352941176,0.014705882352941176
DFL-OBJ-0027AH,Raphaël Guerreiro,ZO,FC Bayern München,30,25,4,1,0.011437526983022537,0.00928652495962615,0.9,0.029406004405128718,0.4557091305095735,0.13756063202890217,0.0008686340820717168,0.026059022462151502,0.02114675977779334,3.9512516187204634,0.36136460685703226,1.1333333333333333,0.2413793103448276,0.23333333333333334,0.1,0.6666666666666666,0.8333333333333334,0.03333333333333333
DFL-OBJ-J01D1W,Jeff Chabot,IVZ,VfB Stuttgart,65,52,13,0,0.009986460925930859,0.0075395838506731,0.9076923076923077,0.02476168631019786,0.4339830568528015,0.1508231811014733,0.0003665227343851954,0.0238239777350377,0.013953630470421575,4.777356377562566,0.44220544667129374,1.0461538461538462,0.2,0.4153846153846154,0.16923076923076924,0.4153846153846154,0.7846153846153846,0.0
DFL-OBJ-00264T,W. Anton,IVR,Borussia Dortmund,53,40,13,0,0.007665335632792504,0.003114677373334,0.8301886792452831,0.0307060031489992,0.43842326993758696,0.1316184824541804,0.00027935251337625006,0.014805683208941253,0.013232091733225006,5.544596280598156,0.46537785829772194,0.8867924528301887,0.18867924528301888,0.22641509433962265,0.22641509433962265,0.5471698113207547,0.6981132075471698,0.0
DFL-OBJ-J01G5D,L. Assignon,DRM,VfB Stuttgart,57,45,10,2,0.013740085852672427,0.0126468890759331,0.9122807017543859,0.03930310149394931,0.38812017900732854,0.18897051775401763,0.000258405059868607,0.014729088412510598,0.015751054434084345,3.648003509910495,0.39617803707094007,1.912280701754386,0.2909090909090909,0.2982456140350877,0.17543859649122806,0.5263157894736842,0.7368421052631579,0.0
DFL-OBJ-J01G5F,W. Omari,IVR,Hamburger SV,55,38,17,0,0.011919418094899914,0.0108152918215547,1.0,0.030309022716063144,0.41317820144298933,0.1648430405482685,0.00015429689952120308,0.00848632947366617,0.011302000627508585,4.464467898890994,0.4241364714150004,1.290909090909091,0.2727272727272727,0.4909090909090909,0.12727272727272726,0.38181818181818183,0.6181818181818182,0.0
DFL-OBJ-J01R3Q,Carney Chukwuemeka,OHL,Borussia Dortmund,53,32,19,2,0.01517027916730321,0.0138188521187696,0.9433962264150944,0.037736715416969796,0.5013963519830668,0.11263320737902885,0.00015585708007939805,0.008260425244208097,0.021062517714169608,4.88203838281022,0.3803217120289464,1.3584905660377358,0.19607843137254902,0.32075471698113206,0.09433962264150944,0.5849056603773585,0.6037735849056604,0.018867924528301886
DFL-OBJ-002G7P,M. Beier,DLM,Borussia Dortmund,49,32,15,2,0.015152232323237378,0.0150496724840495,0.9591836734693877,0.034402496442661225,0.42749808805859435,0.17525158245655073,0.00014916386888107552,0.007309029575172701,0.0312255418177495,4.61361305061645,0.28839460763027913,1.7346938775510203,0.3191489361702128,0.30612244897959184,0.061224489795918366,0.6326530612244898,0.5918367346938775,0.0
DFL-OBJ-J01OBQ,Oscar Höjlund,DML,Eintracht Frankfurt,42,32,6,4,0.01067165847591771,0.00711472211956615,0.9523809523809523,0.03091842866386277,0.46899841862904235,0.13129431323132099,0.00013011865518831173,0.005464983517909093,0.016410427994920162,4.535681253127732,0.45607276260817936,0.9761904761904762,0.39473684210526316,0.2619047619047619,0.023809523809523808,0.7142857142857143,0.8571428571428571,0.0
